🕘️更新时间,#genre#
经典动画大集合,http://fn.gcl.de5.net:5908/gsh950428/629942219
宝宝动画,http://wan1.tangwudi.cc:47859/udp/239.94.1.32:5140
少儿天地,http://wan1.tangwudi.cc:47859/udp/239.94.1.138:5140
广东少儿,http://38.75.136.137:98/gslb/dsdqpub/gdtvs5.m3u8?auth=testpub
青春动漫,http://wan1.tangwudi.cc:47859/udp/239.94.1.34:5140
宜家购物,http://39.134.52.215/PLTV/88888888/224/3221226920/index.m3u8
优购物,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227335/index.m3u8
优购物,http://39.134.52.215/PLTV/88888888/224/3221227063/index.m3u8
优购物,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.250:1234
辽宁宜佳购物,http://lihetl.com:9527/rtp/232.0.0.21:8838
聚鲨环球精选,http://r.xace.fun:4999/rtp/239.3.1.160:8001
聚鲨环球精选,http://r.xace.fun:4999/rtp/239.3.1.179:8001
聚鲨环球精选,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227044/index.m3u8
聚鲨环球精选,http://lihetl.com:9527/rtp/232.0.0.193:9204
央广购物,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227105/index.m3u8
央广购物,http://39.134.52.215/PLTV/88888888/224/3221226761/index.m3u8
央广购物,http://lihetl.com:9527/rtp/232.0.0.229:9284
央广购物,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.240:1234

☘️央视频道,#genre#
CCTV-1,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227209/index.m3u8
CCTV-1,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226759/index.m3u8
CCTV-1,http://39.134.52.215/PLTV/88888888/224/3221226896/index.m3u8
CCTV-1,http://39.134.52.215/PLTV/88888888/224/3221226556/index.m3u8
CCTV-1,http://fn.gcl.de5.net:5908/gsh950428/608807420
CCTV-1,http://lihetl.com:9527/rtp/232.0.0.27:8808
CCTV-1,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.27:1234
CCTV-1,http://k.061899.xyz/m.php?id=cctv1
CCTV-2,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226853/index.m3u8
CCTV-2,http://39.134.52.215/PLTV/88888888/224/3221226608/index.m3u8
CCTV-2,http://fn.gcl.de5.net:5908/gsh950428/631780532
CCTV-2,http://lihetl.com:9527/rtp/232.0.0.132:9144
CCTV-2,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.135:1234
CCTV-2,http://k.061899.xyz/m.php?id=cctv2
CCTV-3,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227215/index.m3u8
CCTV-3,http://39.134.52.215/PLTV/88888888/224/3221226898/index.m3u8
CCTV-3,http://fn.gcl.de5.net:5908/gsh950428/624878271
CCTV-3,http://lihetl.com:9527/rtp/232.0.0.198:9214
CCTV-3,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.15:1234
CCTV-3,http://k.061899.xyz/m.php?id=cctv3
CCTV-4,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227324/index.m3u8
CCTV-4,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226741/index.m3u8
CCTV-4,http://39.134.52.215/PLTV/88888888/224/3221226517/index.m3u8
CCTV-4,http://39.134.52.215/PLTV/88888888/224/3221226845/index.m3u8
CCTV-4,http://fn.gcl.de5.net:5908/gsh950428/631780421
CCTV-4,http://lihetl.com:9527/rtp/232.0.0.148:9142
CCTV-4,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.201:1234
CCTV-4,http://k.061899.xyz/k.php?id=cctv4m
CCTV-4美洲,http://fn.gcl.de5.net:5908/gsh950428/608807416
CCTV-4美洲,http://lihetl.com:9527/rtp/232.0.0.145:9110
CCTV-4美洲,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.59:1234
CCTV-4美洲,http://k.061899.xyz/k.php?id=cctv4m
CCTV-4欧洲,http://fn.gcl.de5.net:5908/gsh950428/608807419
CCTV-4欧洲,http://lihetl.com:9527/rtp/232.0.0.210:9238
CCTV-4欧洲,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.53:1234
CCTV-4欧洲,http://k.061899.xyz/k.php?id=cctv4o
CCTV-5,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227218/index.m3u8
CCTV-5,http://39.134.52.215/PLTV/88888888/224/3221226900/index.m3u8
CCTV-5,rtmp://ayrtsocndali.v.myalicdn.com/ayocnd/aoyuncctv5_2pd
CCTV-5,http://fn.gcl.de5.net:5908/gsh950428/641886683
CCTV-5,http://lihetl.com:9527/rtp/232.0.0.196:9210
CCTV-5,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.171:1234
CCTV-5,http://k.061899.xyz/m.php?id=cctv5
CCTV-5+,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226910/index.m3u8
CCTV-5+,http://39.134.52.215/PLTV/88888888/224/3221226611/index.m3u8
CCTV-5+,rtmp://ayrtsocndali.v.myalicdn.com/ayocnd/aoyuncctv5plus_2pd
CCTV-5+,http://fn.gcl.de5.net:5908/gsh950428/641886773
CCTV-5+,http://lihetl.com:9527/rtp/232.0.0.93:8750
CCTV-5+,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.93:1234
CCTV-5+,http://k.061899.xyz/m.php?id=cctv5p
CCTV-6,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227221/index.m3u8
CCTV-6,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226199/index.m3u8
CCTV-6,http://39.134.52.215/PLTV/88888888/224/3221226847/index.m3u8
CCTV-6,http://39.134.52.215/PLTV/88888888/224/3221227060/index.m3u8
CCTV-6,http://fn.gcl.de5.net:5908/gsh950428/624878396
CCTV-6,http://lihetl.com:9527/rtp/232.0.0.194:9206
CCTV-6,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.172:1234
CCTV-6,http://k.061899.xyz/m.php?id=cctv6
CCTV-7,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227350/index.m3u8
CCTV-7,http://39.134.52.215/PLTV/88888888/224/3221227067/index.m3u8
CCTV-7,http://fn.gcl.de5.net:5908/gsh950428/673168121
CCTV-7,http://lihetl.com:9527/rtp/232.0.0.133:9146
CCTV-7,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.136:1234
CCTV-7,http://k.061899.xyz/m.php?id=cctv7
CCTV-8,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227325/index.m3u8
CCTV-8,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226197/index.m3u8
CCTV-8,http://39.134.52.215/PLTV/88888888/224/3221226902/index.m3u8
CCTV-8,http://fn.gcl.de5.net:5908/gsh950428/624878356
CCTV-8,http://lihetl.com:9527/rtp/232.0.0.28:8710
CCTV-8,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.173:1234
CCTV-8,http://k.061899.xyz/m.php?id=cctv8
CCTV-9,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227337/index.m3u8
CCTV-9,http://39.134.52.215/PLTV/88888888/224/3221226849/index.m3u8
CCTV-9,http://fn.gcl.de5.net:5908/gsh950428/673168140
CCTV-9,http://lihetl.com:9527/rtp/232.0.0.134:9148
CCTV-9,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.137:1234
CCTV-9,http://k.061899.xyz/m.php?id=cctv9
CCTV-10,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226792/index.m3u8
CCTV-10,http://39.134.52.215/PLTV/88888888/224/3221226604/index.m3u8
CCTV-10,http://fn.gcl.de5.net:5908/gsh950428/624878405
CCTV-10,http://lihetl.com:9527/rtp/232.0.0.135:9150
CCTV-10,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.138:1234
CCTV-10,http://k.061899.xyz/m.php?id=cctv10
CCTV-11,http://fn.gcl.de5.net:5908/gsh950428/667987558
CCTV-11,http://lihetl.com:9527/rtp/232.0.0.168:9340
CCTV-11,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.178:1234
CCTV-11,http://k.061899.xyz/m.php?id=cctv11
CCTV-12,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227343/index.m3u8
CCTV-12,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226862/index.m3u8
CCTV-12,http://39.134.52.215/PLTV/88888888/224/3221226906/index.m3u8
CCTV-12,http://39.134.52.215/PLTV/88888888/224/3221226606/index.m3u8
CCTV-12,http://fn.gcl.de5.net:5908/gsh950428/673168185
CCTV-12,http://lihetl.com:9527/rtp/232.0.0.136:9152
CCTV-12,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.139:1234
CCTV-12,http://k.061899.xyz/m.php?id=cctv12
CCTV-13,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227333/index.m3u8
CCTV-13,http://39.134.52.215/PLTV/88888888/224/3221226853/index.m3u8
CCTV-13,http://fn.gcl.de5.net:5908/gsh950428/608807423
CCTV-13,http://lihetl.com:9527/rtp/232.0.0.146:9112
CCTV-13,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.15:1234
CCTV-13,http://k.061899.xyz/m.php?id=cctv13
CCTV-14,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226789/index.m3u8
CCTV-14,http://39.134.52.215/PLTV/88888888/224/3221226571/index.m3u8
CCTV-14,http://fn.gcl.de5.net:5908/gsh950428/624878440
CCTV-14,http://lihetl.com:9527/rtp/232.0.0.137:9154
CCTV-14,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.140:1234
CCTV-14,http://k.061899.xyz/m.php?id=cctv14
CCTV-15,http://fn.gcl.de5.net:5908/gsh950428/673168223
CCTV-15,http://lihetl.com:9527/rtp/232.0.0.169:9342
CCTV-15,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.179:1234
CCTV-15,http://k.061899.xyz/m.php?id=cctv15
CCTV-16,rtmp://ayrtsocndali.v.myalicdn.com/ayocnd/4kcctv16_2pd
CCTV-16,http://lihetl.com:9527/rtp/232.0.0.36:8694
CCTV-16,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.182:1234
CCTV-16,http://k.061899.xyz/m.php?id=cctv16
CCTV-17,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226908/index.m3u8
CCTV-17,http://39.134.52.215/PLTV/88888888/224/3221226613/index.m3u8
CCTV-17,http://fn.gcl.de5.net:5908/gsh950428/673168256
CCTV-17,http://lihetl.com:9527/rtp/232.0.0.63:8686
CCTV-17,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.230:1234
CCTV-17,http://k.061899.xyz/m.php?id=cctv17
CCTV-4K,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.167:1234
CETV-1,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cetv1hd
CETV-1,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226732/index.m3u8
CETV-1,http://39.134.52.215/PLTV/88888888/224/3221226518/index.m3u8
CETV-1,http://fn.gcl.de5.net:5908/gsh950428/923287154
CETV-1,http://lihetl.com:9527/rtp/232.0.0.192:9202
CETV-1,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.212:1234
CETV-2,http://fn.gcl.de5.net:5908/gsh950428/923287211
CETV-2,http://lihetl.com:9527/rtp/232.0.0.98:8612
CETV-2,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.238:1234
CETV-3,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cetv3
CETV-4,http://fn.gcl.de5.net:5908/gsh950428/923287339
CETV-4,http://lihetl.com:9527/rtp/232.0.0.175:9354
CGTN,http://fn.gcl.de5.net:5908/gsh950428/609017205
CGTN,http://lihetl.com:9527/rtp/232.0.0.201:9220
CGTN阿拉伯语,http://fn.gcl.de5.net:5908/gsh950428/609154345
CGTN阿拉伯语,http://lihetl.com:9527/rtp/232.0.0.8:8664
CGTN阿拉伯语,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.43:1234
CGTN西班牙语,http://fn.gcl.de5.net:5908/gsh950428/609006450
CGTN西班牙语,http://lihetl.com:9527/rtp/232.0.0.191:9200
CGTN西班牙语,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.6:1234
CGTN法语频道,http://fn.gcl.de5.net:5908/gsh950428/609006476
CGTN法语频道,http://lihetl.com:9527/rtp/232.0.0.176:9170
CGTN法语频道,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.8:1234
CGTN俄语频道,http://fn.gcl.de5.net:5908/gsh950428/609006446
CGTN俄语频道,http://lihetl.com:9527/rtp/232.0.0.43:8660
CGTN俄语频道,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.28:1234
CGTN英语新闻,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.188:1234

☘️央视付费频道,#genre#
风云音乐,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2026874502_dlna.m3u8
风云音乐,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=fyyy
风云音乐,http://38.75.136.137:98/gslb/dsdqpub/fyyy.m3u8?auth=testpub
风云音乐,http://lihetl.com:9527/rtp/232.0.0.108:9288
风云音乐,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.47:1234
风云音乐,http://czkeji.vip:9000/rtp/239.252.219.87:5140
风云剧场,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2025637102_dlna.m3u8
风云剧场,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=fyjc
风云剧场,http://38.75.136.137:98/gslb/dsdqpub/fyjc.m3u8?auth=testpub
风云剧场,http://lihetl.com:9527/rtp/232.0.0.52:8610
风云剧场,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.45:1234
风云剧场,http://czkeji.vip:9000/rtp/239.252.219.89:5140
风云足球,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2026966202_dlna.m3u8
风云足球,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=fyzq
风云足球,http://38.75.136.137:98/gslb/dsdqpub/fyzq.m3u8?auth=testpub
风云足球,http://lihetl.com:9527/rtp/232.0.0.90:9286
风云足球,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.52:1234
风云足球,http://czkeji.vip:9000/rtp/239.252.219.96:5140
央视文化精品,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2026874902_dlna.m3u8
央视文化精品,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=ysjp
央视文化精品,http://38.75.136.137:98/gslb/dsdqpub/ysjp.m3u8?auth=testpub
央视文化精品,http://lihetl.com:9527/rtp/232.0.0.107:8698
央视文化精品,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.56:1234
央视文化精品,http://czkeji.vip:9000/rtp/239.252.219.81:5140
央视台球,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2026875002_dlna.m3u8
央视台球,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=ystq
央视台球,http://38.75.136.137:98/gslb/dsdqpub/ystq.m3u8?auth=testpub
央视台球,http://lihetl.com:9527/rtp/232.0.0.122:9290
央视台球,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.60:1234
央视台球,http://czkeji.vip:9000/rtp/239.252.219.80:5140
第一剧场,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2026874202_dlna.m3u8
第一剧场,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=dyjc
第一剧场,http://38.75.136.137:98/gslb/dsdqpub/dyjc.m3u8?auth=testpub
第一剧场,http://lihetl.com:9527/rtp/232.0.0.147:9132
第一剧场,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.29:1234
第一剧场,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=fyjc
第一剧场,http://38.75.136.137:98/gslb/dsdqpub/fyjc.m3u8?auth=testpub
第一剧场,http://czkeji.vip:9000/rtp/239.252.219.86:5140
怀旧剧场,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2026874302_dlna.m3u8
怀旧剧场,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=hjjc
怀旧剧场,http://38.75.136.137:98/gslb/dsdqpub/hjjc.m3u8?auth=testpub
怀旧剧场,http://lihetl.com:9527/rtp/232.0.0.204:9226
怀旧剧场,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.38:1234
怀旧剧场,http://czkeji.vip:9000/rtp/239.252.219.90:5140
女性时尚,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2026874802_dlna.m3u8
女性时尚,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=nxss
女性时尚,http://38.75.136.137:98/gslb/dsdqpub/nxss.m3u8?auth=testpub
女性时尚,http://lihetl.com:9527/rtp/232.0.0.120:8858
女性时尚,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.51:1234
女性时尚,http://czkeji.vip:9000/rtp/239.252.219.94:5140
高尔夫网球,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2026874702_dlna.m3u8
高尔夫网球,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=gefwq
高尔夫网球,http://38.75.136.137:98/gslb/dsdqpub/gefwq.m3u8?auth=testpub
高尔夫网球,http://lihetl.com:9527/rtp/232.0.0.215:9248
高尔夫网球,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.243:1234
高尔夫网球,http://czkeji.vip:9000/rtp/239.252.219.95:5140
电视指南,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2026875102_dlna.m3u8
电视指南,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=dszn
电视指南,http://38.75.136.137:98/gslb/dsdqpub/dszn.m3u8?auth=testpub
电视指南,http://lihetl.com:9527/rtp/232.0.0.162:9124
电视指南,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.237:1234
电视指南,http://czkeji.vip:9000/rtp/239.252.219.97:5140
世界地理,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2026874402_dlna.m3u8
世界地理,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=sjdl
世界地理,http://38.75.136.137:98/gslb/dsdqpub/sjdl.m3u8?auth=testpub
世界地理,http://lihetl.com:9527/rtp/232.0.0.123:9292
世界地理,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.63:1234
世界地理,http://czkeji.vip:9000/rtp/239.252.219.93:5140
兵器科技,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2026874602_dlna.m3u8
兵器科技,http://38.75.136.137:98/gslb/dsdqpub/bqkj.m3u8?auth=testpub
兵器科技,http://lihetl.com:9527/rtp/232.0.0.121:8882
兵器科技,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.58:1234
兵器科技,http://czkeji.vip:9000/rtp/239.252.219.98:5140
卫生健康,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2025637002_dlna.m3u8
卫生健康,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=wsjk
卫生健康,http://38.75.136.137:98/gslb/dsdqpub/wsjk.m3u8?auth=testpub
发现之旅,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=fxzl
发现之旅,http://38.75.136.137:98/gslb/dsdqpub/fxzl.m3u8?auth=testpub
发现之旅,http://fn.gcl.de5.net:5908/gsh950428/624878970
发现之旅,http://lihetl.com:9527/rtp/232.0.0.20:8630
发现之旅,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.235:1234
老故事,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=lgs
老故事,http://38.75.136.137:98/gslb/dsdqpub/lgs.m3u8?auth=testpub
老故事,http://fn.gcl.de5.net:5908/gsh950428/884121956
老故事,http://lihetl.com:9527/rtp/232.0.0.218:9254
老故事,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.246:1234
老故事,http://php.jdshipin.com:8880/TVOD/iptv.php
中学生,http://fn.gcl.de5.net:5908/gsh950428/708869532
中学生,http://lihetl.com:9527/rtp/232.0.0.47:8676
中学生,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.236:1234
环球旅游,http://wan1.tangwudi.cc:47859/udp/239.94.1.147:5140
环球旅游,http://fn.gcl.de5.net:5908/gsh950428/958475356
环球旅游,http://lihetl.com:9527/rtp/232.0.0.29:8706
环球旅游,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.229:1234
中华特产,http://fn.gcl.de5.net:5908/gsh950428/959986618
中华特产,http://lihetl.com:9527/rtp/232.0.0.247:9136
中华特产,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.89:1234
茶频道,http://wan1.tangwudi.cc:47859/udp/239.94.1.154:5140
茶频道,http://lihetl.com:9527/rtp/232.0.0.220:9258
茶频道,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.248:1234
茶频道,http://thhomes.cn:4000/rtp/239.3.1.165:8001
中国交通,http://thhomes.cn:4000/rtp/239.3.1.188:8001
中国交通,http://wan1.tangwudi.cc:47859/udp/239.94.0.87:5140
中国天气,http://thhomes.cn:4000/rtp/239.3.1.165:8001
中国天气,http://wan1.tangwudi.cc:47859/udp/239.94.1.167:5140
中国天气,http://fn.gcl.de5.net:5908/gsh950428/959986621
中国天气,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.144:1234
生态环境,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.113:1234
早期教育,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=zqjy

☘️卫视频道,#genre#
北京卫视4K,http://wan1.tangwudi.cc:47859/udp/239.94.0.111:5140
北京卫视4K,http://wan1.tangwudi.cc:47859/udp/239.94.0.112:5140
北京卫视4K,http://lihetl.com:9527/rtp/232.0.0.113:8602
山东卫视4K,http://wan1.tangwudi.cc:47859/udp/239.94.0.120:5140
湖南卫视4K,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8
湖南卫视4K,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/dWlwPTEyNy4wLjAuMSZ1aWQ9cWluZy1jbXMmbm5fdGltZXpvbmU9OCZjZG5leF9pZD1hbF9obHNfbGR2dCZ1dWlkPTliODY4NmU5ZTM2YzYwMmMmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8
湖南卫视4K,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hunws
湖南卫视4K,http://wan1.tangwudi.cc:47859/udp/239.94.0.116:5140
江苏卫视4K,http://go.bkpcp.top/mg/jsws
江苏卫视4K,http://wan1.tangwudi.cc:47859/udp/239.94.0.117:5140
浙江卫视4K,http://ali-xwl.cztv.com/live/channel4k2160p.m3u8
浙江卫视4K,https://bd-xwl.cztv.com/live/channel4k2160p.m3u8
浙江卫视4K,http://m.061899.xyz/mg/zjws
浙江卫视4K,http://wan1.tangwudi.cc:47859/udp/239.94.0.118:5140
四川卫视4K,http://wan1.tangwudi.cc:47859/udp/239.94.0.115:5140
东方卫视4K,http://go.bkpcp.top/mg/dfws
东方卫视4K,http://wan1.tangwudi.cc:47859/udp/239.94.0.119:5140
深圳卫视4K,http://wan1.tangwudi.cc:47859/udp/239.94.0.113:5140
深圳卫视4K,http://lihetl.com:9527/rtp/232.0.0.38:8600
广东卫视4K,http://38.75.136.137:98/gslb/dsdqpub/gdtvs3.m3u8?auth=testpub
广东卫视4K,http://wan1.tangwudi.cc:47859/udp/239.94.0.114:5140
广东卫视4K,http://lihetl.com:9527/rtp/232.0.0.60:8696
南国都市4K,http://tencentplaygsm.gztv.com/live/nanguodushi.m3u8
南国都市4K,http://r.jdshipin.com/nWaZO
苏州4K,https://tylive.kan0512.com/norecord/csztv4k_4k.m3u8
河北4K,https://event.pull.hebtv.com:443/live/live101.m3u8
欢笑剧场4K,http://wan1.tangwudi.cc:47859/udp/239.94.1.176:5140
欢笑剧场4K,http://lihetl.com:9527/rtp/232.0.0.150:9160
欢笑剧场4K,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.98:1234
爱上4K,http://thhomes.cn:4000/rtp/239.3.1.236:2000
爱上4K,http://wan1.tangwudi.cc:47859/udp/239.94.0.21:5140
爱上4K,http://r.xace.fun:4999/rtp/239.3.1.236:2000
4K乐享超清,http://wan1.tangwudi.cc:47859/udp/239.94.1.162:5140
4K少儿,http://wan1.tangwudi.cc:47859/udp/239.94.1.70:5140
4K纪实,http://wan1.tangwudi.cc:47859/udp/239.94.1.69:5140
4K视界,http://wan1.tangwudi.cc:47859/udp/239.94.1.60:5140
亲子趣学4k,http://wan1.tangwudi.cc:47859/udp/239.94.1.156:5140
天翼高清4K,http://wan1.tangwudi.cc:47859/udp/239.94.2.40:5140
天翼高清4K,http://wan1.tangwudi.cc:47859/udp/239.94.2.41:5140
绚影4K,http://wan1.tangwudi.cc:47859/udp/239.94.1.150:5140
辽宁卫视,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227242/index.m3u8
辽宁卫视,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226767/index.m3u8
辽宁卫视,http://39.134.52.214/wh7f454c46tw2823885991_-119633851/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226767/index.m3u8?icpid=11&RTS=1668095107&from=26&ocs=2_39.134.52.177_80&hms_devid=1124&online=1668095107&vqe=3
辽宁卫视,http://39.134.52.214/wh7f454c46tw3539710292_1551189731/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227242/index.m3u8?icpid=11&RTS=1668091528&from=26&ocs=2_39.134.52.211_80&hms_devid=1124&online=1668091528&vqe=3
辽宁卫视,http://39.134.52.215/PLTV/88888888/224/3221226859/index.m3u8
辽宁卫视,http://fn.gcl.de5.net:5908/gsh950428/630291707
辽宁卫视,http://lihetl.com:9527/rtp/232.0.0.144:9108
辽宁卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.126:1234
辽宁卫视,http://k.061899.xyz/m.php?id=lnws
吉林卫视,http://fn.gcl.de5.net:5908/gsh950428/947472500
吉林卫视,http://lihetl.com:9527/rtp/232.0.0.170:9344
吉林卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.180:1234
吉林卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.84:1234
吉林卫视,http://k.061899.xyz/m.php?id=jlws
黑龙江卫视,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226881/index.m3u8
黑龙江卫视,http://39.134.52.215/PLTV/88888888/224/3221226620/index.m3u8
黑龙江卫视,http://lihetl.com:9527/rtp/232.0.0.95:8866
黑龙江卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.95:1234
黑龙江卫视,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.85:1234
黑龙江卫视,http://k.061899.xyz/m.php?id=hljws
北京卫视,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226823/index.m3u8
北京卫视,http://39.134.52.215/PLTV/88888888/224/3221226574/index.m3u8
