🕘️更新时间,#genre#
CCTV-4,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv4hd
CCTV-4,http://38.75.136.137:98/gslb/dsdqpub/cctv4hd.m3u8?auth=testpub
CCTV-4,http://223.10.214.111:6000/rtp/239.1.1.10:8010
CCTV-4,https://live.264788.xyz/channel/cctv4?streamid=fd1184358330cda8bca2c2b1e36355f0&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV-4,http://107.150.60.122/live/cctv4hd.m3u8
CCTV-4,http://58.62.234.243:10000/rtp/239.77.0.78:5146
CCTV-4,http://fuxin.yunjifei.top:999/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-4美洲,http://fn.gcl.de5.net:5908/gsh950428/608807416
CCTV-4美洲,http://lihetl.com:9527/rtp/232.0.0.145:9110
CCTV-4美洲,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.59:1234
CCTV-4美洲,http://58.62.234.243:10000/rtp/239.253.43.121:5146
CCTV-4欧洲,http://fn.gcl.de5.net:5908/gsh950428/608807419
CCTV-4欧洲,http://lihetl.com:9527/rtp/232.0.0.210:9238
CCTV-4欧洲,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.53:1234
CCTV-4欧洲,http://58.62.234.243:10000/rtp/239.253.43.120:5146
CCTV-5,http://fn.gcl.de5.net:5908/gsh950428/641886683
CCTV-5,http://lihetl.com:9527/rtp/232.0.0.196:9210
CCTV-5,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.171:1234
CCTV-5,http://38.75.136.137:98/gslb/dsdqpub/cctv5hd.m3u8?auth=testpub
CCTV-5,http://58.62.234.243:10000/rtp/239.77.0.170:5146
CCTV-5,http://107.150.60.122/live/cctv5hd.m3u8
CCTV-5,http://223.10.214.111:6000/rtp/239.1.1.11:8011
CCTV-5,http://fuxin.yunjifei.top:999/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5,http://116.228.170.214:9003/hls/5/index.m3u8
CCTV-5,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv5hd
CCTV-5+,http://fn.gcl.de5.net:5908/gsh950428/641886773
CCTV-5+,http://lihetl.com:9527/rtp/232.0.0.93:8750
CCTV-5+,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.93:1234
CCTV-5+,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv5p
CCTV-5+,http://38.75.136.137:98/gslb/dsdqpub/cctv5p.m3u8?auth=testpub
CCTV-5+,http://107.150.60.122/live/cctv5p.m3u8
CCTV-5+,https://live.264788.xyz/channel/cctv5p?streamid=b6e4f70849be6fef32dc1c569e8a5254&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV-5+,http://58.62.234.243:10000/rtp/239.77.0.87:5146
CCTV-5+,http://223.10.214.111:6000/rtp/239.1.1.12:8012
CCTV-5+,http://223.112.114.228:50080/newlive/live/hls/180/live.m3u8
CCTV-6,http://fn.gcl.de5.net:5908/gsh950428/624878396
CCTV-6,http://lihetl.com:9527/rtp/232.0.0.194:9206
CCTV-6,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.172:1234
CCTV-6,http://107.150.60.122/live/cctv6hd.m3u8
CCTV-6,http://38.75.136.137:98/gslb/dsdqpub/cctv6hd.m3u8?auth=testpub
CCTV-6,http://58.62.234.243:10000/rtp/239.77.0.171:5146
CCTV-6,http://223.10.214.111:6000/rtp/239.1.1.13:8013
CCTV-6,http://fuxin.yunjifei.top:999/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-6,http://116.228.170.214:9003/hls/7/index.m3u8
CCTV-6,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv6hd
CCTV-7,http://fn.gcl.de5.net:5908/gsh950428/673168121
CCTV-7,http://lihetl.com:9527/rtp/232.0.0.133:9146
CCTV-7,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.136:1234
CCTV-7,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv7hd
CCTV-7,http://38.75.136.137:98/gslb/dsdqpub/cctv7hd.m3u8?auth=testpub
CCTV-7,https://live.264788.xyz/channel/cctv7?streamid=043ecb8ede7fbe890d88633af70d7cb3&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV-7,http://223.10.214.111:6000/rtp/239.1.1.14:8014
CCTV-7,http://58.62.234.243:10000/rtp/239.77.0.138:5146
CCTV-7,http://107.150.60.122/live/cctv7hd.m3u8
CCTV-7,http://fuxin.yunjifei.top:999/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-8,http://fn.gcl.de5.net:5908/gsh950428/624878356
CCTV-8,http://lihetl.com:9527/rtp/232.0.0.28:8710
CCTV-8,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.173:1234
CCTV-8,http://107.150.60.122/live/cctv8hd.m3u8
CCTV-8,http://fuxin.yunjifei.top:999/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-8,http://223.10.214.111:6000/rtp/239.1.1.15:8015
CCTV-8,http://116.228.170.214:9003/hls/9/index.m3u8
CCTV-8,http://38.75.136.137:98/gslb/dsdqpub/cctv8hd.m3u8?auth=testpub
CCTV-8,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv8hd
CCTV-8,http://58.62.234.243:10000/rtp/239.77.0.172:5146
CCTV-9,http://fn.gcl.de5.net:5908/gsh950428/673168140
CCTV-9,http://lihetl.com:9527/rtp/232.0.0.134:9148
CCTV-9,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.137:1234
CCTV-9,http://107.150.60.122/live/cctv9hd.m3u8
CCTV-9,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv9hd
CCTV-9,http://38.75.136.137:98/gslb/dsdqpub/cctv9hd.m3u8?auth=testpub
CCTV-9,http://fuxin.yunjifei.top:999/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-9,http://58.62.234.243:10000/rtp/239.77.0.135:5146
CCTV-9,http://223.10.214.111:6000/rtp/239.1.1.16:8016
CCTV-9,http://116.228.170.214:9003/hls/10/index.m3u8
CCTV-10,http://fn.gcl.de5.net:5908/gsh950428/624878405
CCTV-10,http://lihetl.com:9527/rtp/232.0.0.135:9150
CCTV-10,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.138:1234
CCTV-10,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv10hd
CCTV-10,http://38.75.136.137:98/gslb/dsdqpub/cctv10hd.m3u8?auth=testpub
CCTV-10,http://107.150.60.122/live/cctv10hd.m3u8
CCTV-10,https://live.264788.xyz/channel/cctv10?streamid=61d2faba189c1fee2c26fb733648e7d2&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV-10,http://fuxin.yunjifei.top:999/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-10,http://58.62.234.243:10000/rtp/239.77.0.134:5146
CCTV-10,http://116.228.170.214:9003/hls/11/index.m3u8
CCTV-11,http://fn.gcl.de5.net:5908/gsh950428/667987558
CCTV-11,http://lihetl.com:9527/rtp/232.0.0.168:9340
CCTV-11,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.178:1234
CCTV-11,http://107.150.60.122/live/cctv11hd.m3u8
CCTV-11,http://38.75.136.137:98/gslb/dsdqpub/cctv11hd.m3u8?auth=testpub
CCTV-11,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv11hd
CCTV-11,http://fuxin.yunjifei.top:999/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-11,http://58.62.234.243:10000/rtp/239.77.1.108:5146
CCTV-11,http://116.228.170.214:9003/hls/12/index.m3u8
CCTV-11,http://223.10.214.111:6000/rtp/239.1.1.18:8018
CCTV-12,http://fn.gcl.de5.net:5908/gsh950428/673168185
CCTV-12,http://lihetl.com:9527/rtp/232.0.0.136:9152
CCTV-12,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.139:1234
CCTV-12,http://107.150.60.122/live/cctv12hd.m3u8
CCTV-12,https://live.264788.xyz/channel/cctv12?streamid=ab6198438329e6431e97e89390793ea5&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV-12,http://fuxin.yunjifei.top:999/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-12,http://116.228.170.214:9003/hls/13/index.m3u8
CCTV-12,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv12hd
CCTV-12,http://38.75.136.137:98/gslb/dsdqpub/cctv12hd.m3u8?auth=testpub
CCTV-12,http://58.62.234.243:10000/rtp/239.77.0.136:5146
CCTV-13,http://fn.gcl.de5.net:5908/gsh950428/608807423
CCTV-13,http://lihetl.com:9527/rtp/232.0.0.146:9112
CCTV-13,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.15:1234
CCTV-13,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv13hd
CCTV-13,http://107.150.60.122/live/cctv13hd.m3u8
CCTV-13,http://38.75.136.137:98/gslb/dsdqpub/cctv13hd.m3u8?auth=testpub
CCTV-13,http://58.62.234.243:10000/rtp/239.253.43.196:5146
CCTV-13,http://fuxin.yunjifei.top:999/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13,http://223.10.214.111:6000/rtp/239.1.1.20:8020
CCTV-13,http://116.228.170.214:9003/hls/14/index.m3u8
CCTV-14,http://fn.gcl.de5.net:5908/gsh950428/624878440
CCTV-14,http://lihetl.com:9527/rtp/232.0.0.137:9154
CCTV-14,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.140:1234
CCTV-14,http://107.150.60.122/live/cctv14hd.m3u8
CCTV-14,https://live.264788.xyz/channel/cctv14?streamid=cabc817805412b81748c942b2dcb39c5&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV-14,http://rihou.cc:555/tv/[mg]CCTV-14
CCTV-14,http://m.061899.xyz/mg/cctv14
CCTV-14,http://j.s.bkpcp.top/jj/cctv14
CCTV-14,http://38.75.136.137:98/gslb/dsdqpub/cctv14hd.m3u8?auth=testpub
CCTV-14,http://fuxin.yunjifei.top:999/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://fn.gcl.de5.net:5908/gsh950428/673168223
CCTV-15,http://lihetl.com:9527/rtp/232.0.0.169:9342
CCTV-15,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.179:1234
CCTV-15,http://107.150.60.122/live/cctv15hd.m3u8
CCTV-15,https://live.264788.xyz/channel/cctv15?streamid=6d7a6859e22aa51e7c09b29a9f1848d7&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV-15,http://rihou.cc:555/tv/[mg]CCTV-15
CCTV-15,http://go.bkpcp.top/mg/cctv15
CCTV-15,http://m.061899.xyz/mg/cctv15
CCTV-15,http://j.s.bkpcp.top/jj/cctv15
CCTV-15,http://fuxin.yunjifei.top:999/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-16,http://lihetl.com:9527/rtp/232.0.0.36:8694
CCTV-16,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.182:1234
CCTV-16,http://107.150.60.122/live/cctv16hd.m3u8
CCTV-16,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv16hd
CCTV-16,http://go.bkpcp.top/mg/cctv16
CCTV-16,http://rihou.cc:555/tv/[mg]CCTV-16
CCTV-16,http://j.s.bkpcp.top/jj/cctv16
CCTV-16,http://m.061899.xyz/mg/cctv16
CCTV-16,http://38.75.136.137:98/gslb/dsdqpub/cctv16hd.m3u8?auth=testpub
CCTV-16,http://58.62.234.243:10000/rtp/239.77.0.165:5146
CCTV-17,http://fn.gcl.de5.net:5908/gsh950428/673168256
CCTV-17,http://lihetl.com:9527/rtp/232.0.0.63:8686
CCTV-17,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.230:1234
CCTV-17,http://58.62.234.243:10000/rtp/239.77.0.198:5146
CCTV-17,http://rihou.cc:555/tv/[mg]CCTV-17
CCTV-17,http://j.s.bkpcp.top/jj/cctv17
CCTV-17,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv17hd
CCTV-17,http://go.bkpcp.top/mg/cctv17
CCTV-17,http://m.061899.xyz/mg/cctv17
CCTV-17,http://38.75.136.137:98/gslb/dsdqpub/cctv17hd.m3u8?auth=testpub
CCTV-4K,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.167:1234
CCTV-4K,http://107.150.60.122/live/cctv4k.m3u8
CCTV-4K,http://198.204.240.250:82/live/cctv4k.m3u8?jsbt=1760148172&jsbk=8ce47519e62b009dfa80f8fbfb2dd932
CCTV-4K,http://58.62.234.243:10000/rtp/239.77.0.194:5146
CCTV-4K,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv4k
CCTV-4K,http://38.75.136.137:98/gslb/dsdqpub/cctv4k.m3u8?auth=testpub
CCTV-8K,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv8k
CCTV-8K,http://107.150.60.122/live/cctv8k.m3u8
CCTV-8K,http://38.75.136.137:98/gslb/dsdqpub/cctv8k.m3u8?auth=testpub
CCTV-16K,http://39.152.103.17:8089/tsfile/live/1073_1.m3u8
CETV-1,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cetv1hd
CETV-1,http://fn.gcl.de5.net:5908/gsh950428/923287154
CETV-1,http://lihetl.com:9527/rtp/232.0.0.192:9202
CETV-1,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.212:1234
CETV-1,http://m.061899.xyz/mg/cetv1
CETV-1,http://223.10.214.111:6000/rtp/239.1.1.65:8065
CETV-1,http://58.62.234.243:10000/rtp/239.77.0.200:5146
CETV-2,http://fn.gcl.de5.net:5908/gsh950428/923287211
CETV-2,http://lihetl.com:9527/rtp/232.0.0.98:8612
CETV-2,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.238:1234
CETV-2,http://m.061899.xyz/mg/cetv2
CETV-2,http://58.62.234.243:10000/rtp/239.77.0.28:5146
CETV-2,http://223.10.214.111:6000/rtp/239.1.1.66:8066
CETV-3,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cetv3
CETV-3,http://107.150.60.122/live/cetv3.m3u8
CETV-4,http://fn.gcl.de5.net:5908/gsh950428/923287339
CETV-4,http://lihetl.com:9527/rtp/232.0.0.175:9354
CETV-4,http://m.061899.xyz/mg/cetv4
CETV-4,http://223.10.214.111:6000/rtp/239.1.1.67:8067
CETV-4,http://58.62.234.243:10000/rtp/239.253.43.114:5146
CGTN,http://fn.gcl.de5.net:5908/gsh950428/609017205
CGTN,http://lihetl.com:9527/rtp/232.0.0.201:9220
CGTN阿拉伯语,http://fn.gcl.de5.net:5908/gsh950428/609154345
CGTN阿拉伯语,http://lihetl.com:9527/rtp/232.0.0.8:8664
CGTN阿拉伯语,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.43:1234
CGTN西班牙语,http://fn.gcl.de5.net:5908/gsh950428/609006450
CGTN西班牙语,http://lihetl.com:9527/rtp/232.0.0.191:9200
CGTN西班牙语,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.6:1234
CGTN法语频道,http://fn.gcl.de5.net:5908/gsh950428/609006476
CGTN法语频道,http://lihetl.com:9527/rtp/232.0.0.176:9170
CGTN法语频道,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.8:1234
CGTN法语频道,https://live.264788.xyz/channel/cgtnfrench?streamid=7e2be1e2e2c1ab23745c505826766b38&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CGTN俄语频道,http://fn.gcl.de5.net:5908/gsh950428/609006446
CGTN俄语频道,http://lihetl.com:9527/rtp/232.0.0.43:8660
CGTN俄语频道,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.28:1234
CGTN英语新闻,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.188:1234

☘️央视付费频道,#genre#
风云音乐,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2026874502_dlna.m3u8
风云音乐,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=fyyy
风云音乐,http://38.75.136.137:98/gslb/dsdqpub/fyyy.m3u8?auth=testpub
风云音乐,http://lihetl.com:9527/rtp/232.0.0.108:9288
风云音乐,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.47:1234
风云音乐,http://107.150.60.122/live/fyyy.m3u8
风云音乐,http://223.10.214.111:6000/rtp/239.1.1.96:8096
风云音乐,http://58.62.234.243:10000/rtp/239.253.43.29:5146
风云剧场,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2025637102_dlna.m3u8
风云剧场,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=fyjc
风云剧场,http://38.75.136.137:98/gslb/dsdqpub/fyjc.m3u8?auth=testpub
风云剧场,http://lihetl.com:9527/rtp/232.0.0.52:8610
风云剧场,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.45:1234
风云剧场,http://107.150.60.122/live/fyjc.m3u8
风云剧场,http://58.62.234.243:10000/rtp/239.253.43.26:5146
风云剧场,http://223.10.214.111:6000/rtp/239.1.1.93:8093
风云足球,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2026966202_dlna.m3u8
风云足球,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=fyzq
风云足球,http://38.75.136.137:98/gslb/dsdqpub/fyzq.m3u8?auth=testpub
风云足球,http://lihetl.com:9527/rtp/232.0.0.90:9286
风云足球,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.52:1234
风云足球,http://58.62.234.243:10000/rtp/239.253.43.14:5146
风云足球,http://107.150.60.122/live/fyzq.m3u8
风云足球,http://116.228.170.214:9003/hls/52/index.m3u8
风云足球,http://223.10.214.111:6000/rtp/239.1.1.101:8101
央视文化精品,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2026874902_dlna.m3u8
央视文化精品,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=ysjp
央视文化精品,http://38.75.136.137:98/gslb/dsdqpub/ysjp.m3u8?auth=testpub
央视文化精品,http://lihetl.com:9527/rtp/232.0.0.107:8698
央视文化精品,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.56:1234
央视文化精品,http://107.150.60.122/live/ysjp.m3u8
央视文化精品,http://223.10.214.111:6000/rtp/239.1.1.91:8091
央视文化精品,http://58.62.234.243:10000/rtp/239.253.43.27:5146
央视台球,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2026875002_dlna.m3u8
央视台球,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=ystq
央视台球,http://38.75.136.137:98/gslb/dsdqpub/ystq.m3u8?auth=testpub
央视台球,http://lihetl.com:9527/rtp/232.0.0.122:9290
央视台球,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.60:1234
央视台球,http://107.150.60.122/live/ystq.m3u8
央视台球,http://116.228.170.214:9003/hls/53/index.m3u8
央视台球,http://223.10.214.111:6000/rtp/239.1.1.100:8100
央视台球,http://58.62.234.243:10000/rtp/239.253.43.11:5146
第一剧场,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2026874202_dlna.m3u8
第一剧场,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=dyjc
第一剧场,http://38.75.136.137:98/gslb/dsdqpub/dyjc.m3u8?auth=testpub
第一剧场,http://lihetl.com:9527/rtp/232.0.0.147:9132
第一剧场,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.29:1234
第一剧场,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=fyjc
第一剧场,http://38.75.136.137:98/gslb/dsdqpub/fyjc.m3u8?auth=testpub
第一剧场,http://107.150.60.122/live/dyjc.m3u8
第一剧场,http://223.10.214.111:6000/rtp/239.1.1.94:8094
第一剧场,http://58.62.234.243:10000/rtp/239.253.43.15:5146
怀旧剧场,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2026874302_dlna.m3u8
怀旧剧场,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=hjjc
怀旧剧场,http://38.75.136.137:98/gslb/dsdqpub/hjjc.m3u8?auth=testpub
怀旧剧场,http://lihetl.com:9527/rtp/232.0.0.204:9226
怀旧剧场,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.38:1234
怀旧剧场,http://107.150.60.122/live/hjjc.m3u8
怀旧剧场,http://58.62.234.243:10000/rtp/239.253.43.5:5146
怀旧剧场,http://223.10.214.111:6000/rtp/239.1.1.95:8095
女性时尚,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2026874802_dlna.m3u8
女性时尚,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=nxss
女性时尚,http://38.75.136.137:98/gslb/dsdqpub/nxss.m3u8?auth=testpub
女性时尚,http://lihetl.com:9527/rtp/232.0.0.120:8858
女性时尚,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.51:1234
女性时尚,http://107.150.60.122/live/nxss.m3u8
女性时尚,http://58.62.234.243:10000/rtp/239.253.43.8:5146
女性时尚,http://116.228.170.214:9003/hls/57/index.m3u8
女性时尚,http://223.10.214.111:6000/rtp/239.1.1.89:8089
高尔夫网球,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2026874702_dlna.m3u8
高尔夫网球,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=gefwq
高尔夫网球,http://38.75.136.137:98/gslb/dsdqpub/gefwq.m3u8?auth=testpub
高尔夫网球,http://lihetl.com:9527/rtp/232.0.0.215:9248
高尔夫网球,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.243:1234
高尔夫网球,http://107.150.60.122/live/gefwq.m3u8
高尔夫网球,http://58.62.234.243:10000/rtp/239.253.43.22:5146
高尔夫网球,http://223.10.214.111:6000/rtp/239.1.1.102:8102
电视指南,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2026875102_dlna.m3u8
电视指南,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=dszn
电视指南,http://38.75.136.137:98/gslb/dsdqpub/dszn.m3u8?auth=testpub
电视指南,http://lihetl.com:9527/rtp/232.0.0.162:9124
电视指南,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.237:1234
电视指南,http://107.150.60.122/live/dszn.m3u8
电视指南,http://58.62.234.243:10000/rtp/239.253.43.19:5146
电视指南,http://223.10.214.111:6000/rtp/239.1.1.90:8090
世界地理,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2026874402_dlna.m3u8
世界地理,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=sjdl
世界地理,http://38.75.136.137:98/gslb/dsdqpub/sjdl.m3u8?auth=testpub
世界地理,http://lihetl.com:9527/rtp/232.0.0.123:9292
世界地理,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.63:1234
世界地理,http://107.150.60.122/live/sjdl.m3u8
世界地理,http://58.62.234.243:10000/rtp/239.253.43.7:5146
世界地理,http://116.228.170.214:9003/hls/56/index.m3u8
世界地理,http://223.10.214.111:6000/rtp/239.1.1.99:8099
兵器科技,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2026874602_dlna.m3u8
兵器科技,http://38.75.136.137:98/gslb/dsdqpub/bqkj.m3u8?auth=testpub
兵器科技,http://lihetl.com:9527/rtp/232.0.0.121:8882
兵器科技,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.58:1234
兵器科技,http://58.62.234.243:10000/rtp/239.253.43.18:5146
兵器科技,http://223.10.214.111:6000/rtp/239.1.1.97:8097
兵器科技,http://116.228.170.214:9003/hls/55/index.m3u8
卫生健康,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2025637002_dlna.m3u8
卫生健康,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=wsjk
卫生健康,http://38.75.136.137:98/gslb/dsdqpub/wsjk.m3u8?auth=testpub
卫生健康,http://107.150.60.122/live/wsjk.m3u8
卫生健康,http://58.62.234.243:10000/rtp/239.77.0.212:5146
发现之旅,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=fxzl
发现之旅,http://38.75.136.137:98/gslb/dsdqpub/fxzl.m3u8?auth=testpub
发现之旅,http://fn.gcl.de5.net:5908/gsh950428/624878970
发现之旅,http://lihetl.com:9527/rtp/232.0.0.20:8630
发现之旅,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.235:1234
发现之旅,http://107.150.60.122/live/fxzl.m3u8
发现之旅,http://223.10.214.111:6000/rtp/239.1.1.103:8103
发现之旅,http://58.62.234.243:10000/rtp/239.77.1.112:5146
老故事,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=lgs
老故事,http://38.75.136.137:98/gslb/dsdqpub/lgs.m3u8?auth=testpub
老故事,http://fn.gcl.de5.net:5908/gsh950428/884121956
老故事,http://lihetl.com:9527/rtp/232.0.0.218:9254
老故事,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.246:1234
老故事,http://120.76.248.139/live/bfgd/4200000635.m3u8
老故事,http://107.150.60.122/live/lgs.m3u8
老故事,http://m.061899.xyz/mg/cwjd
中学生,http://fn.gcl.de5.net:5908/gsh950428/708869532
中学生,http://lihetl.com:9527/rtp/232.0.0.47:8676
中学生,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.236:1234
中学生,http://58.62.234.243:10000/rtp/239.77.1.195:5146
中学生,http://223.10.214.111:6000/rtp/239.1.1.104:8104
环球旅游,http://wan1.tangwudi.cc:47859/udp/239.94.1.147:5140
环球旅游,http://fn.gcl.de5.net:5908/gsh950428/958475356
环球旅游,http://lihetl.com:9527/rtp/232.0.0.29:8706
环球旅游,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.229:1234
环球旅游,http://m.061899.xyz/mg/hslb
中华特产,http://fn.gcl.de5.net:5908/gsh950428/959986618
中华特产,http://lihetl.com:9527/rtp/232.0.0.247:9136
中华特产,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.89:1234
茶频道,http://wan1.tangwudi.cc:47859/udp/239.94.1.154:5140
茶频道,http://lihetl.com:9527/rtp/232.0.0.220:9258
茶频道,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.248:1234
茶频道,http://58.62.234.243:10000/rtp/239.77.0.15:5146
茶频道,http://223.10.214.111:6000/rtp/239.1.1.77:8077
环球奇观,http://58.62.234.243:10000/rtp/239.77.1.198:5146
环球奇观,http://223.10.214.111:6000/rtp/239.1.1.98:8098
中国交通,http://thhomes.cn:4000/rtp/239.3.1.188:8001
中国交通,http://wan1.tangwudi.cc:47859/udp/239.94.0.87:5140
中国天气,http://thhomes.cn:4000/rtp/239.3.1.165:8001
中国天气,http://wan1.tangwudi.cc:47859/udp/239.94.1.167:5140
中国天气,http://fn.gcl.de5.net:5908/gsh950428/959986621
中国天气,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.144:1234
生态环境,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.113:1234
早期教育,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=zqjy
早期教育,http://hongzhijiaoyu.net:8188/udp/239.77.0.180:5146
早期教育,http://58.62.234.243:10000/rtp/239.77.0.180:5146

☘️卫视频道,#genre#
北京卫视4K,http://wan1.tangwudi.cc:47859/udp/239.94.0.111:5140
北京卫视4K,http://wan1.tangwudi.cc:47859/udp/239.94.0.112:5140
北京卫视4K,http://lihetl.com:9527/rtp/232.0.0.113:8602
